token_entity_id,token_symbol,anchor_event_id,anchor_event_type,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,post_event_low_7d,post_event_low_14d,post_event_low_30d,post_event_low_60d,post_event_low_90d,drawdown_to_low_7d,drawdown_to_low_14d,drawdown_to_low_30d,drawdown_to_low_60d,drawdown_to_low_90d,days_from_event_to_low_7d,days_from_event_to_low_30d,days_from_event_to_low_90d,low_timestamp_utc,low_price,volume_at_low,quote_volume_at_low,volume_zscore_at_low,wick_ratio_at_low,volatility_before_low,volatility_after_low,capitulation_flag,liquidity_death_flag,low_liquidity_wick_flag,absolute_bottom_confidence_score,manual_review_required,notes
QUICK,QUICK,88394d4087b17e7e,MONITORING_TAG_ADDED,2026-04-30 07:00:05+00:00,0.0110997198895239,0.011255,0.00979,0.00869,0.00869,0.00708,0.00708,0.00708,-0.21709736042963,-0.21709736042963,-0.3621460658045776,-0.3621460658045776,-0.3621460658045776,0.1249421296296296,26.12494212962963,26.12494212962963,2026-05-26T10:00:00+00:00,0.00708,4032589.0,30421.64881,-0.0512051364567372,0.7878787878787873,0.0070951671642377,0.0102289463368475,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
RDNT,RDNT,c643d1df6b26e19d,MONITORING_TAG_ADDED,2026-03-13 09:00:23+00:00,0.0057508358578809,0.00535,0.00543,0.0041,0.00406,0.00321,0.00321,0.00321,-0.2870601593712009,-0.2940156700114819,-0.4418202711174523,-0.4418202711174523,-0.4418202711174523,6.916400462962963,18.70806712962963,18.70806712962963,2026-04-01T02:00:00+00:00,0.00321,14949263.0,49122.75521,0.0962707368200368,0.3888888888888883,0.0245291318244265,,no,yes,no,0.6,yes,low_quote_volume_at_low
REEF,REEF,459073a914558055,MONITORING_TAG_ADDED,2024-01-04 07:00:09+00:00,0.0021423247320755,0.002216,0.001902,0.001365,0.001365,0.001321,0.001321,0.001321,-0.3628416926888873,-0.3628416926888873,-0.3833801289685129,-0.3833801289685129,-0.3833801289685129,3.8332291666666665,19.083229166666666,19.083229166666666,2024-01-23T09:00:00+00:00,0.001321,183774568.0,248252.924456,2.641344607178389,0.3692307692307706,0.009181593554805,0.0060654021575434,no,no,no,0.85,no,
REI,REI,95453d2e61ce0ed3,MONITORING_TAG_ADDED,2025-05-07 08:00:33+00:00,0.0257180217245076,0.025385,0.02325,0.01664,0.01664,0.01567,0.01331,0.01331,-0.3529828935425811,-0.3529828935425811,-0.3906996359262167,-0.4824640813132064,-0.4824640813132064,0.6662847222222222,23.666284722222223,46.49961805555556,2025-06-22T20:00:00+00:00,0.01331,1797349.6,24272.207683,0.211735776835912,0.9565217391304364,0.0090676457018993,0.0091805047587575,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
REN,REN,55c6f3a56b85b5ee,SPOT_TOKEN_DELISTING_ANNOUNCED,2024-11-26 08:30:14+00:00,0.0452421416732971,0.0441099999999999,0.0357,0.03456,0.03456,0.03456,0.03456,0.03456,-0.2361104332866266,-0.2361104332866266,-0.2361104332866266,-0.2361104332866266,-0.2361104332866266,0.0206712962962962,0.0206712962962962,0.0206712962962962,2024-11-26T09:00:00+00:00,0.03456,114274040.0,4215203.13157,0.0,0.837479270315091,,0.0497160170684999,no,no,no,0.85,no,
RESOLV,RESOLV,b3172c363e7bc7a7,MONITORING_TAG_ADDED,2026-04-14 02:30:06+00:00,0.0400037327550056,0.0395,0.0385,0.0314,0.0272,0.0272,0.0219,0.0219,-0.2150732484815202,-0.3200634509139283,-0.3200634509139283,-0.452551087316729,-0.452551087316729,5.604097222222222,11.604097222222222,42.60409722222222,2026-05-26T17:00:00+00:00,0.0219,9884133.6,219556.79335,0.8939841627703138,0.2500000000000021,0.0136484421428618,0.011162438159218,no,no,no,0.85,no,
SLF,SLF,75401db392ee79e3,MONITORING_TAG_ADDED,2025-07-07 03:29:57+00:00,0.077353012355816,0.0793,0.0683,0.0615,0.0615,0.0615,0.0292,0.0156,-0.2049436973817356,-0.2049436973817356,-0.2049436973817356,-0.6225098530657998,-0.7983271817748793,2.229201388888889,2.229201388888889,71.93753472222222,2025-09-17T02:00:00+00:00,0.0156,33918245.0,777600.85033,0.2115751582437592,0.4952380952380951,0.0927326119210061,,no,no,no,0.85,no,
SNM,SNM,8c77ca08a398851d,SPOT_TOKEN_DELISTING_ANNOUNCED,2023-08-15T07:01:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,missing_1h_path
SNT,SNT,bf72bb1d09062290,MONITORING_TAG_ADDED,2024-07-01 07:00:03+00:00,0.0263460850279564,0.026295,0.02612,0.01861,0.01861,0.01861,0.01612,0.01612,-0.2936331914114564,-0.2936331914114564,-0.2936331914114564,-0.3881443871871401,-0.3881443871871401,4.083298611111111,4.083298611111111,34.95829861111111,2024-08-05T06:00:00+00:00,0.01612,9259963.0,153296.70553,1.1388631980562032,0.4603174603174605,0.0094167644780123,0.0115774404188242,no,no,no,0.85,no,
SRM,SRM,0e162a9646208d35,SPOT_TOKEN_DELISTING_ANNOUNCED,2023-08-15T07:01:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,missing_1h_path
STMX,STMX,c7d11f997d396961,MONITORING_TAG_ADDED,2025-01-02 09:00:19+00:00,0.0060779212705153,0.006037,0.00555,0.005248,0.005248,0.004872,0.003415,0.003415,-0.1365468938436896,-0.1365468938436896,-0.1984101499250108,-0.4381302672401296,-0.4381302672401296,5.874780092592593,24.91644675925926,31.708113425925927,2025-02-03T02:00:00+00:00,0.003415,253037542.0,953484.879954,3.4211110915067975,0.7037773359840963,0.0142486813539689,0.0135009966183179,no,no,no,0.85,no,
STORJ,STORJ,f63547e56df03876,MONITORING_TAG_ADDED,2026-05-22 08:00:04+00:00,0.1279181699711103,0.1151,0.1096,0.0987,0.0987,0.0987,0.0987,0.0987,-0.2284129766530361,-0.2284129766530361,-0.2284129766530361,-0.2284129766530361,-0.2284129766530361,3.7916203703703704,3.7916203703703704,3.7916203703703704,2026-05-26T03:00:00+00:00,0.0987,262930.0,26070.9279,0.680128016825845,0.7000000000000055,0.0098981779945703,0.0080209837186995,no,yes,yes,0.15,yes,low_quote_volume_at_low;low_liquidity_wick;short_post_event_history
STPT,STPT,34739c73dc72f1d0,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,0.108922405309144,0.11332,0.07691,0.05737,0.05213,0.03579,0.03008,0.03008,-0.4732947749623026,-0.5214024162242432,-0.6714174655028902,-0.723840105122295,-0.723840105122295,6.665717592592593,29.624050925925925,33.91571759259259,2025-04-07T06:00:00+00:00,0.03008,7222801.4,223729.037715,0.1609790073026549,0.1244813278008306,0.0129004564199688,0.0264842639819203,no,no,no,0.85,no,
SUN,SUN,d40e87ef3d1ebf58,MONITORING_TAG_ADDED,2024-07-01 07:00:03+00:00,0.011460371644752,0.01145,0.01147,0.01009,0.01009,0.01009,0.00803,0.00803,-0.1195747997735791,-0.1195747997735791,-0.1195747997735791,-0.2993246424362575,-0.2993246424362575,4.083298611111111,4.083298611111111,35.249965277777775,2024-08-05T13:00:00+00:00,0.00803,26269422.0,213141.06472,0.3408284741023949,0.9444444444444466,0.0057488896407433,0.0039980519945234,no,no,no,0.85,no,
SXP,SXP,cf537e599c97af65,MONITORING_TAG_ADDED,2025-12-01 04:30:24+00:00,0.0800336435335416,0.09,0.0606,0.0465,0.0465,0.0465,0.0392,0.0186,-0.4189943385432391,-0.4189943385432391,-0.4189943385432391,-0.5102059800192468,-0.7675977354172957,1.3122222222222222,1.3122222222222222,85.14555555555556,2026-02-24T08:00:00+00:00,0.0186,1963884.6,37089.11756,0.7058949572998353,0.8000000000000014,0.0262869300600218,0.0288220755198374,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
SYN,SYN,f0150e75bcb7b849,MONITORING_TAG_ADDED,2026-05-22 08:00:04+00:00,0.0498405299713842,0.05085,0.0454,0.0422,0.0422,0.0422,0.0422,0.0422,-0.153299533046118,-0.153299533046118,-0.153299533046118,-0.153299533046118,-0.153299533046118,4.458287037037037,4.458287037037037,4.458287037037037,2026-05-26T19:00:00+00:00,0.0422,392108.9,16621.95181,0.7706084130809788,1.0,0.0087315639046525,0.008209424066713,no,yes,yes,0.15,yes,low_quote_volume_at_low;low_liquidity_wick;short_post_event_history
SYS,SYS,3635c4847266eeb7,MONITORING_TAG_ADDED,2026-04-14 02:30:06+00:00,0.0107599105554,0.010895,0.01005,0.00862,0.00862,0.00609,0.00193,0.00193,-0.1988780988821621,-0.1988780988821621,-0.4340101649875135,-0.8206304792160757,-0.8206304792160757,0.1040972222222222,29.52076388888889,42.72909722222222,2026-05-26T20:00:00+00:00,0.00193,12255923.0,25053.92143,0.642050585644397,0.6785714285714278,0.02901111464356,0.3520162019385203,no,yes,no,0.6,yes,low_quote_volume_at_low
TAO,TAO,497dc1d81fd0d8f9,MONITORING_TAG_REMOVED,2025-07-09 01:59:56+00:00,327.77139506715923,323.3,319.0,317.7,317.7,317.7,301.8,289.4,-0.030726888370157,-0.030726888370157,-0.030726888370157,-0.0792363075546533,-0.1170675527048267,0.0417129629629629,0.0417129629629629,81.41671296296296,2025-09-28T12:00:00+00:00,289.4,5429.2034,1582684.73465,3.032664458497927,0.617021276595746,0.0074936331181629,0.0069221765552143,no,no,no,0.85,no,
THE,THE,2992917afa584581,MONITORING_TAG_REMOVED,2025-07-09 01:59:56+00:00,0.2522968908564278,0.23895,0.2318,0.2309,0.2309,0.2309,0.2309,0.2309,-0.0848083810458208,-0.0848083810458208,-0.0848083810458208,-0.0848083810458208,-0.0848083810458208,0.0833796296296296,0.0833796296296296,0.0833796296296296,2025-07-09T04:00:00+00:00,0.2309,168767.7,39184.93221,0.0,0.8095238095238058,,0.0254105581774592,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
TLM,TLM,53093ab4bf09fee7,MONITORING_TAG_ADDED,2026-05-22 08:00:04+00:00,0.0018112636546694,0.001788,0.001688,0.001302,0.001136,0.001,0.001,0.001,-0.2811648394514771,-0.3728135619177249,-0.4478992622515184,-0.4478992622515184,-0.4478992622515184,5.833287037037037,16.499953703703703,16.499953703703703,2026-06-07T20:00:00+00:00,0.001,45668226.0,46975.499349,2.998434179028562,0.8157894736842092,0.0124359350668585,0.0105861542543608,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
TORN,TORN,890d16cda52aee13,SPOT_TOKEN_DELISTING_ANNOUNCED,2023-11-27T06:00:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,missing_1h_path
TROY,TROY,db0cdaac498440e7,MONITORING_TAG_ADDED,2025-01-02 09:00:19+00:00,0.0065151047910137,0.0055575,0.007977,0.00308,0.002622,0.001597,0.001069,0.000743,-0.5272524235913671,-0.5975506021612222,-0.7548773118426666,-0.835919753512718,-0.8859573216650602,6.958113425925926,24.91644675925926,89.83311342592593,2025-04-02T05:00:00+00:00,0.000743,291250763.0,221586.529315,0.6296239950745129,0.1764705882352948,0.0149795973327601,0.0339548912031569,no,no,no,0.85,no,
UFT,UFT,93a4361a2732433c,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,0.1507266478332399,0.1522,0.1225,0.0836,0.0836,0.0561,0.0086,0.0086,-0.4453535509361763,-0.4453535509361763,-0.6278030407598025,-0.9429430686369752,-0.9429430686369752,6.665717592592593,29.999050925925925,42.66571759259259,2025-04-16T00:00:00+00:00,0.0086,849001.0,7967.0597,-0.4544332815641309,0.6190476190476196,0.0801257435674214,,no,yes,no,0.6,yes,low_quote_volume_at_low
UNFI,UNFI,bcbb33fb0a078dbd,MONITORING_TAG_ADDED,2024-04-03 06:00:16+00:00,7.456940049039061,7.3075,6.665,5.224,2.511,2.511,2.511,2.511,-0.2994445488839364,-0.6632667041055829,-0.6632667041055829,-0.6632667041055829,-0.6632667041055829,2.708148148148148,10.583148148148148,10.583148148148148,2024-04-13T20:00:00+00:00,2.511,1620481.8,4607116.753,4.313334930032329,0.3051771117166209,0.0186204551392676,0.0163685427935436,yes,no,no,0.85,no,
VAI,VAI,9f5912ee50a005d4,MONITORING_TAG_ADDED,2024-01-04T07:00:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,missing_1h_path
VELODROME,VELODROME,19b84d1ea3ca7fa5,MONITORING_TAG_ADDED,2026-04-14 02:30:06+00:00,0.0152019311599579,0.01503,0.01511,0.01434,0.01434,0.01434,0.01434,0.01434,-0.0566987937840586,-0.0566987937840586,-0.0566987937840586,-0.0566987937840586,-0.0566987937840586,0.8124305555555555,0.8124305555555555,0.8124305555555555,2026-04-14T22:00:00+00:00,0.01434,2128465.6,30837.277194,0.3080684303866701,0.3243243243243247,0.0076193984774575,0.0086407190736482,no,yes,no,0.6,yes,low_quote_volume_at_low
VGX,VGX,ca86e505313d35f7,SPOT_TOKEN_DELISTING_ANNOUNCED,2024-08-12 07:00:11+00:00,0.0501126538649711,0.0513,0.0387,0.0214,0.0127,0.0127,0.0127,0.0127,-0.5729621492874353,-0.7465709951378705,-0.7465709951378705,-0.7465709951378705,-0.7465709951378705,6.749872685185185,13.666539351851853,13.666539351851853,2024-08-25T23:00:00+00:00,0.0127,53354647.9,809497.88145,1.6512787074619009,0.7936507936507938,0.0315378547164996,0.0118953372266646,no,no,no,0.85,no,
VIB,VIB,d485d7796d3134c1,MONITORING_TAG_ADDED,2025-04-03 07:00:36+00:00,0.0393893024626168,0.03834,0.02541,0.01849,0.01616,0.0018,0.0018,0.0018,-0.5305832080284159,-0.5897363245937912,-0.9543023133829718,-0.9543023133829718,-0.9543023133829718,3.9579166666666663,28.79125,28.79125,2025-05-02T02:00:00+00:00,0.0018,86982660.0,391845.37086,0.5620886550763528,0.0786106032906764,0.1074282022005493,,no,no,no,0.85,no,
VIC,VIC,160aee0f5e2dd2e9,MONITORING_TAG_ADDED,2026-04-30 07:00:05+00:00,0.0525852949772683,0.0569,0.0457,0.0416,0.0416,0.0416,0.0416,0.0416,-0.2089043140675949,-0.2089043140675949,-0.2089043140675949,-0.2089043140675949,-0.2089043140675949,0.1666087962962963,0.1666087962962963,0.1666087962962963,2026-04-30T11:00:00+00:00,0.0416,2309638.37,97773.163273,0.0,0.2500000000000021,0.0066378601000715,0.013453542105948,no,yes,no,0.6,yes,low_quote_volume_at_low
VIDT,VIDT,c93a669847ebc63d,MONITORING_TAG_ADDED,2025-03-04 08:01:22+00:00,0.0181275032473928,0.01801,0.01403,0.00889,0.00889,0.00854,0.00105,0.00105,-0.5095849726972983,-0.5095849726972983,-0.5288926509375622,-0.9420769652792084,-0.9420769652792084,5.415717592592593,14.415717592592593,42.74905092592593,2025-04-16T02:00:00+00:00,0.00105,125333140.0,150105.41783,-0.1130899176160897,0.2272727272727273,0.0912015756062659,,no,no,no,0.85,no,
VITE,VITE,b0e2fef6b72f5dbc,MONITORING_TAG_ADDED,2024-10-03 07:00:05+00:00,0.0221558202139382,0.023465,0.01456,0.01086,0.01086,0.01003,0.0098,0.0098,-0.5098353437094615,-0.5098353437094615,-0.5472972833707088,-0.55767830279491,-0.55767830279491,6.208275462962963,22.666608796296295,31.333275462962963,2024-11-03T15:00:00+00:00,0.0098,4997353.2,49707.661791,-0.0276818389183727,0.8437500000000013,0.0142233089108756,0.0110354583291757,no,yes,yes,0.35,yes,low_quote_volume_at_low;low_liquidity_wick
VOXEL,VOXEL,e0c3a1cadfeb9ad2,MONITORING_TAG_ADDED,2025-04-03 07:00:36+00:00,0.0588031986793505,0.0701,0.0417,0.0273,0.0208,0.0201,0.0201,0.0201,-0.5357395411622954,-0.6462777456474632,-0.6581818599766351,-0.6581818599766351,-0.6581818599766351,6.874583333333334,14.249583333333334,14.249583333333334,2025-04-17T13:00:00+00:00,0.0201,2407865.0,48860.22968,-0.0929583865700284,0.6000000000000028,0.0163460038208126,0.0710870373815422,no,yes,no,0.6,yes,low_quote_volume_at_low
WAN,WAN,f1627838a2164868,MONITORING_TAG_ADDED,2025-10-09 02:29:52+00:00,0.0971611613191369,0.1027,0.0878,0.06,0.06,0.06,0.06,0.06,-0.3824692996111571,-0.3824692996111571,-0.3824692996111571,-0.3824692996111571,-0.3824692996111571,1.770925925925926,1.770925925925926,1.770925925925926,2025-10-10T21:00:00+00:00,0.06,3956151.0,265664.0992,4.178484433475902,0.6688741721854302,0.0129735067412763,0.0144066021183139,no,no,no,0.85,no,
WAVES,WAVES,c93ee5f086c41471,MONITORING_TAG_ADDED,2024-04-03 06:00:16+00:00,3.894768008744806,3.8305,3.408,2.817,2.032,2.032,2.032,0.951,-0.2767220040641512,-0.4782744452461325,-0.4782744452461325,-0.4782744452461325,-0.7558262782623386,0.9164814814814816,10.624814814814815,74.79148148148148,2024-06-17T01:00:00+00:00,0.951,278371.36,273078.00431,1.3474422403847028,0.4761904761904761,0.0119407166614222,,no,no,no,0.85,no,
WIF,WIF,8fc0ed1fa5f76c22,MONITORING_TAG_ADDED,2026-03-06 08:29:56+00:00,0.2019025901313033,0.203,0.205,0.161,0.161,0.161,0.161,0.161,-0.2025857622960812,-0.2025857622960812,-0.2025857622960812,-0.2025857622960812,-0.2025857622960812,4.854212962962963,4.854212962962963,4.854212962962963,2026-03-11T05:00:00+00:00,0.161,2902221.29,472810.3045,0.0341785588524257,0.5,0.0098313154790631,0.0111132221378542,no,no,no,0.85,no,
WING,WING,8025080a0cc8fac6,MONITORING_TAG_ADDED,2025-04-03 07:00:36+00:00,3.205749675185683,3.335,2.004,1.5,0.71,0.291,0.291,0.291,-0.532090726980073,-0.7785229441039012,-0.9092256010341342,-0.9092256010341342,-0.9092256010341342,3.9579166666666663,28.79125,28.79125,2025-05-02T02:00:00+00:00,0.291,730245.86,257777.07966,0.9883390017918096,0.2517985611510793,0.0680923426595479,,no,no,no,0.85,no,
WNXM,WNXM,832b8eba4d6c1d29,MONITORING_TAG_ADDED,2024-04-03 06:00:16+00:00,71.53542781274392,72.56,67.43,65.18,57.11,57.11,57.11,57.11,-0.0888430810727842,-0.2016543166625761,-0.2016543166625761,-0.2016543166625761,-0.2016543166625761,2.249814814814815,10.624814814814815,10.624814814814815,2024-04-13T21:00:00+00:00,57.11,813.09,47429.7427,-0.4097553694414314,0.6428571428571416,0.0144456449980163,0.0104486126898579,no,yes,no,0.6,yes,low_quote_volume_at_low
WRX,WRX,4cc3c268e5d9fbd4,SPOT_TOKEN_DELISTING_ANNOUNCED,2024-12-18 08:01:12+00:00,0.2677842137880389,0.2407,0.1518,0.0144,0.0144,0.0144,0.0144,0.0144,-0.9462253588577924,-0.9462253588577924,-0.9462253588577924,-0.9462253588577924,-0.9462253588577924,6.7491666666666665,6.7491666666666665,6.7491666666666665,2024-12-25T02:00:00+00:00,0.0144,26728362.1,423881.72125,-0.2512190313245984,0.6041666666666667,0.0595307460955458,,no,no,no,0.65,yes,short_post_event_history
WTC,WTC,368a3d7cdf4b4eeb,MONITORING_TAG_ADDED,2023-10-04 06:00:16+00:00,0.1781164442301585,0.1668,0.1652,0.1306,0.1306,0.1306,0.0413,0.01,-0.2667717988394084,-0.2667717988394084,-0.2667717988394084,-0.7681292135686644,-0.9438569524379332,5.4164814814814815,5.4164814814814815,63.83314814814815,2023-12-07T02:00:00+00:00,0.01,23375862.0,361969.3671,-0.1862555412586275,0.0229007633587786,0.0717865023614634,,no,no,no,0.85,no,
XEM,XEM,a956d4f5da81e55f,MONITORING_TAG_ADDED,2023-10-04 06:00:16+00:00,0.0272770964885829,0.026235,0.02521,0.02438,0.02414,0.02414,0.02414,0.02414,-0.1062098559425311,-0.1150084463680353,-0.1150084463680353,-0.1150084463680353,-0.1150084463680353,5.4164814814814815,8.124814814814815,8.124814814814815,2023-10-12T09:00:00+00:00,0.02414,2596624.0,63192.8787,2.9375060249286764,0.1875000000000004,0.0067179857732639,0.005049568384916,no,yes,no,0.6,yes,low_quote_volume_at_low
XMR,XMR,841a343b613e39f5,MONITORING_TAG_ADDED,2024-01-04 07:00:09+00:00,165.9910047589518,166.3,152.8,142.7,142.7,142.7,100.4,100.4,-0.1403148609936692,-0.1403148609936692,-0.1403148609936692,-0.3951479470481035,-0.3951479470481035,5.5415625,5.5415625,33.45822916666667,2024-02-06T18:00:00+00:00,100.4,63957.948,6633057.5126,1.01542428721448,0.2558139534883709,0.0134072681681955,0.0147291707262809,no,no,no,0.85,no,
YFII,YFII,17d622fb9ec8aa71,SPOT_TOKEN_DELISTING_ANNOUNCED,2023-08-15 07:01:08+00:00,651.1083613069528,734.3,595.3,419.2,419.2,419.2,419.2,419.2,-0.3561747553685983,-0.3561747553685983,-0.3561747553685983,-0.3561747553685983,-0.3561747553685983,6.332546296296297,6.332546296296297,6.332546296296297,2023-08-21T15:00:00+00:00,419.2,517.3512,225506.13476,3.952789810295623,0.2586956521739137,0.0166223817522118,0.0049106271429116,no,no,no,0.65,yes,short_post_event_history
ZEC,ZEC,0530e835539c12c2,MONITORING_TAG_ADDED,2024-01-04 07:00:09+00:00,28.123234666535097,28.18,24.75,18.5,18.5,18.5,18.5,18.5,-0.3421809326217424,-0.3421809326217424,-0.3421809326217424,-0.3421809326217424,-0.3421809326217424,5.2082291666666665,5.2082291666666665,5.2082291666666665,2024-01-09T12:00:00+00:00,18.5,57640.212,1131163.22939,1.135043312522951,0.4695121951219508,0.0102863749616792,0.0115592889378779,no,no,no,0.85,no,
ZEN,ZEN,b2f582e4f6f3e84c,MONITORING_TAG_ADDED,2024-01-04 07:00:09+00:00,9.483517025779404,9.46,7.92,6.64,6.64,6.64,6.64,6.64,-0.2998378152377187,-0.2998378152377187,-0.2998378152377187,-0.2998378152377187,-0.2998378152377187,3.8332291666666665,3.8332291666666665,3.8332291666666665,2024-01-08T03:00:00+00:00,6.64,42816.84,291332.5799,0.8767777355152302,0.6666666666666656,0.0122622701305864,0.0151607385174682,no,no,no,0.85,no,
FORTH,FORTH,9499c53655bc3991,MONITORING_TAG_ADDED,2026-03-06 08:29:56+00:00,0.9299249560865422,0.965,0.863,0.816,0.492,0.221,0.221,0.221,-0.122509838391669,-0.4709250496185063,-0.7623464145644103,-0.7623464145644103,-0.7623464145644103,1.2708796296296296,25.72921296296296,25.72921296296296,2026-04-01T02:00:00+00:00,0.221,571123.55,142944.60092,4.603173399255468,0.195121951219512,0.0485879049128276,,no,no,no,0.85,no,
TRU,TRU,4623eb2e7750ecc2,MONITORING_TAG_ADDED,2026-04-14 02:30:06+00:00,0.0089760359432857,0.0079,0.0076,0.0037,0.0022,0.0022,0.0022,0.0022,-0.5877913119579626,-0.7549029422452751,-0.7549029422452751,-0.7549029422452751,-0.7549029422452751,6.562430555555555,13.979097222222222,13.979097222222222,2026-04-28T02:00:00+00:00,0.0022,32528133.0,81146.0354,2.458645391987054,0.1999999999999996,0.0424079804604722,,no,yes,no,0.6,yes,low_quote_volume_at_low
