token_entity_id,token_symbol,anchor_event_id,signal_timestamp_utc,signal_type,signal_price,recent_low_timestamp_utc,recent_low_price,stop_price,risk_pct,quote_volume_at_bottom,quote_volume_at_signal,volume_zscore_at_signal,candle_range_at_signal,wick_ratio_at_signal,close_position_in_signal_candle,next_3_candles_confirmation,stop_distance_pct,max_adverse_excursion_after_signal,max_adverse_excursion_before_mfe,max_favorable_excursion_24h,max_favorable_excursion_3d,max_favorable_excursion_7d,max_favorable_excursion_14d,risk_reward_24h,risk_reward_3d,risk_reward_7d,time_to_mfe_hours,time_to_20_target_hours,time_to_50_target_hours,time_to_100_target_hours,signal_volume_zscore,signal_quote_volume,confirmation_type,signal_success_20,signal_success_50,signal_success_100,signal_failed_stop,signal_liquidity_flag,bottom_liquidity_flag,low_liquidity_at_bottom,low_liquidity_at_signal,suspicious_signal_wick,false_breakout_flag,signal_quality_score,tradeability_tier,execution_quality_notes,signal_failure_reason,no_signal_reason,manual_review_required,notes
DENT,DENT,61e888f9a9a6a36e,2025-12-09T15:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.000254,2025-12-06T15:00:00+00:00,0.00023,0.0002254,-0.1125984251968503,10160.348742,46694.294023,1.525579897412238,1.0999999999999996e-05,0.8181818181818187,0.8181818181818187,no,-0.1125984251968503,-0.2322834645669291,-0.0039370078740156,0.0118110236220472,0.0118110236220472,0.0118110236220472,0.0118110236220472,0.1048951048951047,0.1048951048951047,0.1048951048951047,1.0,,,,1.525579897412238,46694.294023,volume_breakout_after_squeeze_proxy,no,no,no,yes,low,low,yes,yes,no,yes,0.144,Manual Review,,false_breakout;low_liquidity_at_signal;next_3_candles_failed_confirmation,,yes,causal_signal_after_confirmation;no_future_low_used
EPIC,EPIC,c518920624770484,2026-06-01T05:00:00+00:00,HIGHER_LOW_BREAKOUT,0.277,2026-05-30T10:00:00+00:00,0.229,0.22442,-0.1898194945848376,15480.2122,284460.5106,4.132890939387055,0.0319999999999999,0.6250000000000011,0.6250000000000011,yes,-0.1898194945848376,-0.0577617328519856,-0.0577617328519856,0.3826714801444042,1.1227436823104688,1.974729241877256,1.974729241877256,2.015975656143019,5.914796500570555,10.4031951312286,165.0,6.0,28.0,53.0,4.132890939387055,284460.5106,breakout_after_higher_low,yes,yes,yes,no,ok,low,yes,no,no,no,0.872,B,"low liquidity at bottom, but signal liquidity improved",,,no,causal_signal_after_confirmation;no_future_low_used
EPX,EPX,daa09b139684a4a8,2024-04-10T21:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.000269,2024-04-10T03:00:00+00:00,0.0002523,0.000247254,-0.0808401486988845,76923.8419379,266988.7536443,3.7910334354551543,7.999999999999978e-06,0.3249999999999952,0.3249999999999952,yes,-0.0808401486988845,-0.4617100371747211,0.0,0.0431226765799257,0.0431226765799257,0.0431226765799257,0.0431226765799257,0.5334314356663319,0.5334314356663319,0.5334314356663319,1.0,,,,3.7910334354551543,266988.7536443,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.681,C,,false_breakout,,no,causal_signal_after_confirmation;no_future_low_used
FIS,FIS,b61c4ff537847d96,2025-06-13T23:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.1047,2025-06-13T02:00:00+00:00,0.0965,0.09457,-0.0967526265520535,56880.1231,78514.4093,2.4998303049037283,0.0012999999999999,0.4615384615384656,0.4615384615384656,no,-0.0967526265520535,-0.2741165234001911,-0.0124164278892072,0.0105062082139446,0.0105062082139446,0.0105062082139446,0.0105062082139446,0.1085883514313924,0.1085883514313924,0.1085883514313924,6.0,,,,2.4998303049037283,78514.4093,volume_breakout_after_squeeze_proxy,no,no,no,yes,low,ok,no,yes,no,yes,0.0,Manual Review,,false_breakout;low_liquidity_at_signal;next_3_candles_failed_confirmation,,yes,causal_signal_after_confirmation;no_future_low_used
FLM,FLM,725932a8252a9eab,2025-04-25T05:00:00+00:00,HIGHER_LOW_BREAKOUT,0.0381,2025-04-22T11:00:00+00:00,0.0179,0.017542,-0.5395800524934384,33944.9788,5997805.7669,3.801826162489708,0.0138,0.9130434782608696,0.9130434782608696,no,-0.5395800524934384,-0.2755905511811024,-0.2493438320209974,0.1522309711286089,0.1916010498687663,0.4068241469816271,0.4068241469816271,0.2821286117326588,0.3550929078704152,0.7539643934234844,135.0,132.0,,,3.801826162489708,5997805.7669,breakout_after_higher_low,yes,no,no,no,ok,ok,no,no,no,no,0.7,C,,,,no,causal_signal_after_confirmation;no_future_low_used
FLM,FLM,725932a8252a9eab,2025-04-13T17:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.0157,2025-04-13T16:00:00+00:00,0.0153,0.0149939999999999,-0.044968152866242,33944.9788,80296.2096,3.363562490819336,0.0003999999999999,1.0,1.0,no,-0.044968152866242,-0.1337579617834394,-0.1337579617834394,0.0,0.0,0.9044585987261148,1.8917197452229304,0.0,0.0,20.11331444759208,327.0,139.0,156.0,271.0,3.363562490819336,80296.2096,volume_breakout_after_squeeze_proxy,yes,yes,yes,yes,low,ok,no,yes,no,no,0.092,Manual Review,,low_liquidity_at_signal;next_3_candles_failed_confirmation,,yes,causal_signal_after_confirmation;no_future_low_used
FLOW,FLOW,6a25698db0b92de7,2026-04-04T01:00:00+00:00,CAPITULATION_RECLAIM,0.03085,2026-03-29T22:00:00+00:00,0.02804,0.0274792,-0.1092641815235008,250862.7170847,44471.582088,-0.0720157695495557,0.00034,0.5882352941176434,0.5882352941176434,yes,-0.1092641815235008,-0.0175040518638572,-0.0175040518638572,0.058995137763371,0.058995137763371,0.0878444084278768,0.246677471636953,0.5399311736086381,0.5399311736086381,0.8039634508128639,324.0,303.0,,,-0.0720157695495557,44471.582088,close_reclaimed_low_plus_pct,no,no,no,no,low,ok,no,yes,no,no,0.0,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
FLOW,FLOW,6a25698db0b92de7,2026-01-09T15:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.093,2026-01-06T17:00:00+00:00,0.087,0.0852599999999999,-0.083225806451613,250862.7170847,164028.02511,1.7423931117979046,0.002,0.5,0.5,yes,-0.083225806451613,-0.2580645161290321,-0.021505376344086,0.021505376344086,0.021505376344086,0.021505376344086,0.021505376344086,0.2583979328165368,0.2583979328165368,0.2583979328165368,1.0,,,,1.7423931117979046,164028.02511,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.589,C,,false_breakout,,no,causal_signal_after_confirmation;no_future_low_used
FOR,FOR,419b41fc1bb70d43,2024-04-10T08:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.02597,2024-04-10T01:00:00+00:00,0.02515,0.024647,-0.0509433962264151,50746.93875,139800.39184,1.876788646142881,0.0005399999999999,0.4814814814814822,0.4814814814814822,yes,-0.0509433962264151,-0.3015017327685791,-0.0053908355795149,0.0354254909510973,0.0354254909510973,0.0354254909510973,0.0354254909510973,0.695389266817836,0.695389266817836,0.695389266817836,3.0,,,,1.876788646142881,139800.39184,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.597,C,,false_breakout,,no,causal_signal_after_confirmation;no_future_low_used
FUN,FUN,24a0f7579654e736,2026-03-13T23:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.00138,2026-03-11T05:00:00+00:00,0.001262,0.00123676,-0.1037971014492752,44544.524756,23538.791677,2.54291211502011,1.8000000000000004e-05,0.7222222222222215,0.7222222222222215,yes,-0.1037971014492752,-0.0884057971014492,-0.0884057971014492,0.0572463768115942,0.0572463768115942,0.0572463768115942,0.0731884057971015,0.5515219212510486,0.5515219212510486,0.5515219212510486,280.0,,,,2.54291211502011,23538.791677,volume_breakout_after_squeeze_proxy,no,no,no,no,low,ok,no,yes,no,no,0.013,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
GHST,GHST,fc33d59d02e3d720,2026-02-06T10:00:00+00:00,CAPITULATION_RECLAIM,0.069,2026-02-06T09:00:00+00:00,0.03,0.0294,-0.5739130434782609,189523.5648,118760.7681,1.7773185614778455,0.0129999999999999,0.307692307692308,0.307692307692308,yes,-0.5739130434782609,-0.0289855072463768,-0.0289855072463768,0.7246376811594202,0.7246376811594202,2.478260869565217,2.478260869565217,1.2626262626262623,1.2626262626262623,4.3181818181818175,103.0,10.0,15.0,96.0,1.7773185614778455,118760.7681,close_reclaimed_low_plus_pct,yes,yes,yes,no,ok,ok,no,no,yes,no,0.452,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
GHST,GHST,fc33d59d02e3d720,2026-02-10T10:00:00+00:00,HIGHER_LOW_BREAKOUT,0.137,2026-02-09T07:00:00+00:00,0.075,0.0735,-0.4635036496350365,189523.5648,514149.6753,3.406993784859752,0.0729999999999999,0.5068493150684934,0.5068493150684934,yes,-0.4635036496350365,-0.2481751824817519,-0.1240875912408759,0.751824817518248,0.751824817518248,0.751824817518248,0.751824817518248,1.6220472440944878,1.6220472440944878,1.6220472440944878,7.0,3.0,6.0,,3.406993784859752,514149.6753,breakout_after_higher_low,yes,yes,no,no,ok,ok,no,no,no,no,0.752,B,,,,no,causal_signal_after_confirmation;no_future_low_used
GHST,GHST,fc33d59d02e3d720,2025-12-09T15:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.209,2025-12-07T14:00:00+00:00,0.2,0.196,-0.0622009569377989,189523.5648,12888.1753,2.2494166150939585,0.006,0.8333333333333334,0.8333333333333334,yes,-0.0622009569377989,-0.2344497607655502,-0.1961722488038276,0.0191387559808613,0.0191387559808613,0.0191387559808613,0.3779904306220094,0.3076923076923099,0.3076923076923099,0.3076923076923099,175.0,175.0,,,2.2494166150939585,12888.1753,volume_breakout_after_squeeze_proxy,no,no,no,yes,low,ok,no,yes,no,yes,0.0,Manual Review,,false_breakout;low_liquidity_at_signal,,yes,causal_signal_after_confirmation;no_future_low_used
GPS,GPS,5fa3fcfa690cf833,2025-04-23T22:00:00+00:00,HIGHER_LOW_BREAKOUT,0.0199,2025-04-22T06:00:00+00:00,0.0166,0.016268,-0.1825125628140703,92084.44634,73051.09208,-0.3671258758665065,0.0005999999999999,1.0,1.0,no,-0.1825125628140703,-0.0603015075376883,-0.050251256281407,0.1557788944723617,0.2060301507537687,0.2160804020100502,0.2211055276381908,0.8535242290748893,1.1288546255506602,1.183920704845815,170.0,54.0,,,-0.3671258758665065,73051.09208,breakout_after_higher_low,yes,no,no,no,low,ok,no,yes,no,no,0.0,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
GPS,GPS,5fa3fcfa690cf833,2025-03-14T15:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.0351,2025-03-12T15:00:00+00:00,0.0322,0.031556,-0.1009686609686609,92084.44634,876100.39491,3.1124219700345943,0.001,0.3999999999999972,0.3999999999999972,yes,-0.1009686609686609,-0.1737891737891737,-0.0199430199430199,0.2678062678062678,0.2678062678062678,0.2678062678062678,0.2678062678062678,2.6523702031602707,2.6523702031602707,2.6523702031602707,24.0,21.0,,,3.1124219700345943,876100.39491,volume_breakout_after_squeeze_proxy,yes,no,no,yes,ok,ok,no,no,no,no,0.832,B,,stop_hit_after_signal,,no,causal_signal_after_confirmation;no_future_low_used
HARD,HARD,c54abb522c3fe7f3,2024-08-25T12:00:00+00:00,HIGHER_LOW_BREAKOUT,0.1181,2024-08-07T20:00:00+00:00,0.0829,0.081242,-0.3120914479254869,188003.5463,1699805.2646,4.420967310491724,0.0206999999999999,0.9710144927536232,0.9710144927536232,yes,-0.3120914479254869,-0.182895850973751,-0.182895850973751,0.5571549534292972,0.5571549534292972,0.5571549534292972,0.5707027942421676,1.7852298008573442,1.7852298008573442,1.7852298008573442,170.0,18.0,19.0,,4.420967310491724,1699805.2646,breakout_after_higher_low,yes,yes,no,no,ok,ok,no,no,no,no,0.85,B,,,,no,causal_signal_after_confirmation;no_future_low_used
HIFI,HIFI,2c99c44cb7fd8609,2025-05-14T09:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.1333,2025-05-12T00:00:00+00:00,0.1275,0.12495,-0.0626406601650412,86740.50989,503659.86542,2.236764355165905,0.0027,0.6296296296296304,0.6296296296296304,no,-0.0626406601650412,-0.2550637659414854,-0.2550637659414854,0.0210052513128282,0.035258814703676,0.035258814703676,0.035258814703676,0.3353293413173664,0.5628742514970091,0.5628742514970091,60.0,,,,2.236764355165905,503659.86542,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.707,C,,false_breakout;next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
HOOK,HOOK,b9485d9081530016,2026-03-13T15:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.0214,2026-03-10T19:00:00+00:00,0.0196,0.019208,-0.102429906542056,61743.53135,47470.35829,2.386339778274809,0.0005999999999999,0.4999999999999971,0.4999999999999971,no,-0.102429906542056,-0.5467289719626167,-0.042056074766355,0.1588785046728973,0.1635514018691588,0.1635514018691588,0.1635514018691588,1.55109489051095,1.596715328467153,1.596715328467153,25.0,,,,2.386339778274809,47470.35829,volume_breakout_after_squeeze_proxy,no,no,no,yes,low,ok,no,yes,no,yes,0.0,Manual Review,,false_breakout;low_liquidity_at_signal;next_3_candles_failed_confirmation,,yes,causal_signal_after_confirmation;no_future_low_used
IRIS,IRIS,92f6841824deef01,2024-07-25T20:00:00+00:00,HIGHER_LOW_BREAKOUT,0.0207,2024-07-23T05:00:00+00:00,0.01324,0.0129752,-0.3731787439613526,53735.528784,11149618.16611,4.5383163081332345,0.00802,0.4887780548628429,0.4887780548628429,no,-0.3731787439613526,-0.4241545893719807,-0.2120772946859902,0.2019323671497583,0.2019323671497583,0.2019323671497583,0.2019323671497583,0.5411143330571664,0.5411143330571664,0.5411143330571664,15.0,15.0,,,4.5383163081332345,11149618.16611,breakout_after_higher_low,yes,no,no,yes,ok,ok,no,no,no,no,0.577,C,,next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
KDA,KDA,28b99dfcb851026e,2025-11-05T05:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.0386,2025-11-04T10:00:00+00:00,0.0302,0.029596,-0.2332642487046632,155695.578345,1015836.172662,1.7149004402865524,0.0093999999999999,0.3191489361702131,0.3191489361702131,no,-0.2332642487046632,-0.8756476683937824,-0.4766839378238342,0.0207253886010361,0.2279792746113988,0.2279792746113988,0.2279792746113988,0.0888494002665475,0.9773434029320298,0.9773434029320298,54.0,54.0,,,1.7149004402865524,1015836.172662,volume_breakout_after_squeeze_proxy,yes,no,no,yes,ok,ok,no,no,yes,no,0.402,Manual Review,,next_3_candles_failed_confirmation,,yes,causal_signal_after_confirmation;no_future_low_used
KEY,KEY,0af050f2f61a9816,2024-12-09T22:00:00+00:00,CAPITULATION_RECLAIM,0.001361,2024-12-09T21:00:00+00:00,0.0009,0.000882,-0.351947097722263,462197.771146,335472.428274,1.6921486927716265,0.0002529999999999,0.9367588932806326,0.9367588932806326,yes,-0.351947097722263,-0.2263041880969876,-0.0631888317413665,0.1454812637766349,0.1454812637766349,0.1454812637766349,0.1454812637766349,0.4133611691022967,0.4133611691022967,0.4133611691022967,2.0,,,,1.6921486927716265,335472.428274,close_reclaimed_low_plus_pct,no,no,no,no,ok,ok,no,no,no,no,0.72,C,,,,no,causal_signal_after_confirmation;no_future_low_used
KEY,KEY,0af050f2f61a9816,2024-10-15T11:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.004201,2024-10-13T15:00:00+00:00,0.003557,0.00348586,-0.1702308974053796,462197.771146,11484386.039999,4.69421711912642,0.0009239999999999,0.3430735930735931,0.3430735930735931,yes,-0.1702308974053796,-0.2620804570340395,-0.014044275172578,0.1018805046417521,0.1018805046417521,0.1018805046417521,0.1018805046417521,0.5984842128813949,0.5984842128813949,0.5984842128813949,3.0,,,,4.69421711912642,11484386.039999,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,yes,yes,0.459,Manual Review,,false_breakout,,yes,causal_signal_after_confirmation;no_future_low_used
KMD,KMD,2a7c0c057f11d40d,2025-06-12T08:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.0999,2025-06-09T08:00:00+00:00,0.094,0.09212,-0.0778778778778779,69957.0512,101062.9592,1.7302069335567845,0.0093999999999999,0.563829787234043,0.563829787234043,no,-0.0778778778778779,-0.5865865865865866,-0.044044044044044,0.001001001001001,0.001001001001001,0.001001001001001,0.001001001001001,0.0128534704370191,0.0128534704370191,0.0128534704370191,1.0,,,,1.7302069335567845,101062.9592,volume_breakout_after_squeeze_proxy,no,no,no,yes,ok,ok,no,no,no,yes,0.488,C,,false_breakout;next_3_candles_failed_confirmation,,no,causal_signal_after_confirmation;no_future_low_used
LTO,LTO,df810f78fc4e4193,2025-07-02T00:00:00+00:00,CAPITULATION_RECLAIM,0.0115,2025-07-01T23:00:00+00:00,0.0104,0.010192,-0.1137391304347826,145969.5874,70633.0605,0.2539173276145896,0.0006,0.3333333333333333,0.3333333333333333,yes,-0.1137391304347826,-0.7478260869565218,-0.026086956521739,0.1391304347826087,0.1391304347826087,0.1391304347826087,0.1391304347826087,1.2232415902140672,1.2232415902140672,1.2232415902140672,2.0,,,,0.2539173276145896,70633.0605,close_reclaimed_low_plus_pct,no,no,no,yes,low,ok,no,yes,no,yes,0.0,Manual Review,,false_breakout;low_liquidity_at_signal,,yes,causal_signal_after_confirmation;no_future_low_used
LTO,LTO,df810f78fc4e4193,2025-04-12T13:00:00+00:00,SLOW_BLEED_SQUEEZE_BREAKOUT,0.0286,2025-04-12T12:00:00+00:00,0.0268,0.026264,-0.0816783216783216,145969.5874,135191.4653,4.028241444841012,0.0016,0.5625000000000007,0.5625000000000007,yes,-0.0816783216783216,-0.1923076923076924,-0.1923076923076924,0.1538461538461539,0.1538461538461539,0.3566433566433566,0.7132867132867133,1.883561643835618,1.883561643835618,4.366438356164384,336.0,145.0,191.0,,4.028241444841012,135191.4653,volume_breakout_after_squeeze_proxy,yes,yes,no,yes,ok,ok,no,no,no,no,0.732,B,,stop_hit_after_signal,,no,causal_signal_after_confirmation;no_future_low_used
MBL,MBL,fb4cbaedb67a967c,2024-07-09T19:00:00+00:00,HIGHER_LOW_BREAKOUT,0.0023,2024-07-05T04:00:00+00:00,0.001942,0.0019031599999999,-0.1725391304347826,148147.458937,8915.087688,-0.8054028179731617,8.999999999999894e-06,0.6666666666666666,0.6666666666666666,no,-0.1725391304347826,-0.0078260869565216,-0.0078260869565216,0.1195652173913044,0.124782608695652,0.124782608695652,0.4443478260869564,0.6929744985384542,0.7232133857474037,0.7232133857474037,228.0,228.0,,,-0.8054028179731617,8915.087688,breakout_after_higher_low,no,no,no,no,low,ok,no,yes,no,no,0.0,Manual Review,,,,yes,causal_signal_after_confirmation;no_future_low_used
