event_id,token_entity_id,token_symbol,event_type,symbol_pair,market_type,price_source,window_price_source,event_price_source,window,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,baseline_median_close_30d,event_price,window_price,raw_return,btc_adjusted_return,eth_adjusted_return,alt_benchmark_adjusted_return,alt_benchmark_constituents,missing_price_flag,missing_price_reason,benchmark_gap
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,missing,missing,-30d,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,missing,missing,-14d,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,missing,missing,-7d,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,missing,missing,-3d,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,missing,missing,-1d,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,missing,missing,-24h,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,missing,missing,-4h,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,missing,missing,-1h,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,missing,missing,+1h,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,nan,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,binance,missing,+4h,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,1.8997,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,binance,missing,+12h,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,1.6558,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,binance,missing,+24h,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,1.8844,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,binance,missing,+3d,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,1.4016,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,binance,missing,+7d,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,0.8947,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,binance,missing,+14d,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,1.1806,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,binance,missing,+30d,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,0.777,nan,nan,nan,nan,10,yes,true_data_gap,no
c8ed675ed7deb479,TNSR,TNSR,SEED_TAG_ADDED,TNSRUSDT,spot,binance_spot,binance,missing,+60d,2024-04-08T11:44:17Z,1.6558,1.6558,nan,1.6558,nan,1.1962,nan,nan,nan,nan,10,yes,true_data_gap,no
